Annual_Income,Employment_Length,Debt_to_Income,Credit_Score,Loan_Amount,Loan_Term,Income_to_Loan_Ratio,Monthly_Income,Est_Monthly_Debt,Disposable_Income,Home_Ownership_MORTGAGE,Home_Ownership_OWN,Home_Ownership_RENT
88513.6,20,17.34,682.0,31500,60,2.8099555555555558,7376.133333333334,1279.0215200000002,6097.111813333334,1.0,0.0,0.0
90739.63,23,33.22,606.0,45600,60,1.9899041666666668,7561.635833333334,2511.9754238333335,5049.6604095,0.0,0.0,1.0
98546.64,24,17.89,669.0,28300,60,3.4822134275618373,8212.22,1469.166158,6743.053841999999,0.0,1.0,0.0
93668.68,5,21.1,632.0,45900,36,2.040711982570806,7805.723333333332,1647.0076233333334,6158.715709999999,0.0,0.0,1.0
106590.69,28,11.04,703.0,17500,36,6.090896571428572,8882.5575,980.634348,7901.923152000001,1.0,0.0,0.0
48631.0,40,31.97,689.0,36400,36,1.3360164835164836,4052.5833333333335,1295.6108916666667,2756.972441666667,1.0,0.0,0.0
127661.87,1,3.28,656.0,8900,36,14.344030337078651,10638.489166666666,348.94244466666663,10289.546722,0.0,0.0,1.0
117035.26,12,16.32,694.0,46100,36,2.5387258134490236,9752.938333333334,1591.679536,8161.258797333334,0.0,0.0,1.0
34121.36,24,2.62,635.0,20800,36,1.64045,2843.4466666666667,74.49830266666667,2768.948364,1.0,0.0,0.0
49830.45,4,19.2,676.0,49200,36,1.012814024390244,4152.537499999999,797.2871999999999,3355.2502999999997,0.0,0.0,1.0
35959.64,19,21.3,611.0,45300,60,0.7938110375275939,2996.6366666666668,638.28361,2358.353056666667,0.0,0.0,1.0
34431.84,18,26.43,629.0,16900,36,2.0373869822485204,2869.3199999999997,758.3612759999999,2110.958724,0.0,0.0,1.0
80404.03,11,18.44,679.0,39400,36,2.0407114213197968,6700.3358333333335,1235.5419276666667,5464.793905666667,0.0,0.0,1.0
43724.89,33,12.82,638.0,16400,36,2.666151829268293,3643.7408333333333,467.12757483333337,3176.6132585,1.0,0.0,0.0
57561.3,32,12.9,657.0,46200,36,1.2459155844155845,4796.775000000001,618.783975,4177.991025,0.0,1.0,0.0
121430.05,7,32.61,628.0,39000,36,3.1135910256410257,10119.170833333334,3299.86160875,6819.309224583334,0.0,0.0,1.0
29243.84,5,0.24,587.0,4800,36,6.092466666666667,2436.9866666666667,5.848768,2431.137898666667,1.0,0.0,0.0
74211.2,40,27.54,612.0,26200,36,2.8324885496183203,6184.266666666666,1703.1470399999998,4481.119626666667,1.0,0.0,0.0
51542.05,17,25.57,663.0,40900,60,1.2601968215158925,4295.170833333334,1098.2751820833332,3196.8956512500004,0.0,1.0,0.0
56581.42,19,9.6,674.0,9900,36,5.715294949494949,4715.118333333333,452.65135999999995,4262.466973333333,1.0,0.0,0.0
112468.08,7,9.77,681.0,30000,36,3.748936,9372.34,915.6776179999999,8456.662382,0.0,0.0,1.0
83597.93,1,31.35,698.0,28300,36,2.953990459363957,6966.494166666666,2183.99592125,4782.498245416667,1.0,0.0,0.0
102287.24,15,14.56,624.0,44800,60,2.2831973214285717,8523.936666666666,1241.0851786666667,7282.851488,1.0,0.0,0.0
124931.06,8,7.14,665.0,30300,60,4.123137293729373,10410.921666666667,743.339807,9667.581859666667,0.0,0.0,1.0
78073.1,36,17.09,661.0,25000,36,3.1229240000000003,6506.091666666667,1111.8910658333334,5394.200600833334,1.0,0.0,0.0
134342.8,32,15.86,661.0,21600,36,6.219574074074074,11195.233333333332,1775.5640066666663,9419.669326666666,1.0,0.0,0.0
82697.55,10,17.14,634.0,10200,60,8.10760294117647,6891.462500000001,1181.1966725,5710.2658275,0.0,0.0,1.0
55910.37,27,26.56,741.0,11500,60,4.861771304347826,4659.1975,1237.482856,3421.714644,1.0,0.0,0.0
22376.08,4,41.62,642.0,40300,60,0.5552377171215881,1864.6733333333334,776.0770413333333,1088.5962920000002,1.0,0.0,0.0
69836.79,12,14.92,649.0,39300,36,1.7770175572519082,5819.732499999999,868.3040889999999,4951.428410999999,1.0,0.0,0.0
55267.13,39,18.63,766.0,47700,60,1.158640041928721,4605.594166666667,858.02219325,3747.571973416667,0.0,0.0,1.0
115613.0,16,0.0,735.0,45500,36,2.540945054945055,9634.416666666666,0.0,9634.416666666666,0.0,0.0,1.0
85997.05,17,14.35,779.0,11400,36,7.543600877192983,7166.420833333334,1028.3813895833332,6138.03944375,0.0,0.0,1.0
96423.45,11,22.4,657.0,43100,36,2.237203016241299,8035.287499999999,1799.9043999999997,6235.3831,0.0,0.0,1.0
40453.89,30,29.72,692.0,38000,36,1.0645760526315788,3371.1575,1001.9080089999998,2369.249491,1.0,0.0,0.0
80040.16,37,3.66,687.0,40400,36,1.981192079207921,6670.013333333333,244.122488,6425.890845333333,0.0,1.0,0.0
17819.71,38,21.36,605.0,16600,36,1.0734765060240963,1484.9758333333332,317.1908379999999,1167.7849953333332,0.0,0.0,1.0
96079.84,9,28.02,730.0,5500,36,17.469061818181817,8006.653333333333,2243.4642639999997,5763.1890693333335,0.0,0.0,1.0
42248.24,36,28.44,623.0,32700,36,1.291995107033639,3520.6866666666665,1001.2832879999999,2519.403378666667,1.0,0.0,0.0
58788.7,14,27.45,641.0,36400,60,1.6150741758241758,4899.058333333333,1344.7915125,3554.2668208333334,0.0,0.0,1.0
37867.16,13,17.49,717.0,18400,36,2.057997826086957,3155.596666666667,551.9138569999999,2603.682809666667,0.0,0.0,1.0
61141.61,22,29.6,686.0,17800,36,3.4349219101123594,5095.134166666667,1508.1597133333335,3586.9744533333333,1.0,0.0,0.0
24417.11,10,27.32,548.0,48100,60,0.5076322245322246,2034.7591666666667,555.8962043333333,1478.8629623333334,0.0,0.0,1.0
60342.35,37,13.62,691.0,48500,36,1.2441721649484536,5028.529166666666,684.8856724999998,4343.643494166667,0.0,0.0,1.0
33674.39,7,19.58,660.0,1500,36,22.449593333333333,2806.1991666666668,549.4537968333333,2256.7453698333334,1.0,0.0,0.0
46206.0,14,20.99,712.0,25100,60,1.8408764940239044,3850.5,808.2199499999999,3042.2800500000003,1.0,0.0,0.0
92939.92,20,7.35,683.0,21300,36,4.363376525821596,7744.993333333333,569.2570099999999,7175.736323333333,1.0,0.0,0.0
60181.27,9,17.8,679.0,17200,36,3.4989110465116275,5015.105833333333,892.6888383333334,4122.416995,1.0,0.0,0.0
78940.73,11,9.53,609.0,34100,36,2.3149774193548387,6578.394166666666,626.9209640833333,5951.473202583333,1.0,0.0,0.0
33573.82,30,8.2,639.0,27400,36,1.225321897810219,2797.818333333333,229.4211033333333,2568.39723,0.0,0.0,1.0
55216.8,13,5.92,689.0,45600,36,1.2108947368421052,4601.400000000001,272.40288000000004,4328.997120000001,0.0,0.0,1.0
76153.37,12,23.59,711.0,39500,36,1.9279334177215188,6346.114166666666,1497.0483319166665,4849.065834749999,0.0,1.0,0.0
85802.18,23,31.75,595.0,10400,60,8.250209615384614,7150.181666666666,2270.1826791666667,4879.998987499999,1.0,0.0,0.0
83644.2,33,20.12,669.0,43900,36,1.9053348519362185,6970.349999999999,1402.43442,5567.915579999999,0.0,0.0,1.0
29529.43,6,14.02,666.0,3200,36,9.227946875,2460.7858333333334,345.0021738333333,2115.7836595,1.0,0.0,0.0
95748.34,5,30.49,625.0,7100,36,13.485681690140845,7979.028333333333,2432.805738833333,5546.222594499999,0.0,0.0,1.0
105078.85,40,17.03,672.0,22700,36,4.62902422907489,8756.570833333333,1491.2440129166666,7265.326820416667,0.0,0.0,1.0
25091.57,29,21.68,614.0,41200,60,0.6090186893203884,2090.9641666666666,453.32103133333334,1637.6431353333332,0.0,0.0,1.0
98409.35,25,4.65,734.0,49500,60,1.9880676767676768,8200.779166666667,381.3362312500001,7819.442935416667,1.0,0.0,0.0
72508.63,29,23.18,737.0,25100,36,2.8887900398406376,6042.385833333334,1400.6250361666669,4641.760797166667,1.0,0.0,0.0
32914.46,37,27.72,713.0,12400,36,2.6543919354838708,2742.8716666666664,760.3240259999999,1982.5476406666667,1.0,0.0,0.0
78120.13,19,44.3,652.0,16700,36,4.677852095808383,6510.010833333334,2883.9347991666664,3626.0760341666673,1.0,0.0,0.0
55549.49,10,28.56,677.0,27600,36,2.01266268115942,4629.1241666666665,1322.0778619999999,3307.0463046666664,0.0,0.0,1.0
22195.75,6,19.22,699.0,49400,36,0.4493066801619433,1849.6458333333333,355.5019291666666,1494.1439041666667,0.0,0.0,1.0
97495.34,33,16.59,624.0,20800,60,4.687275961538461,8124.611666666667,1347.8730755,6776.738591166667,0.0,0.0,1.0
77385.36,2,33.71,705.0,7400,36,10.457481081081081,6448.78,2173.883738,4274.896262,0.0,0.0,1.0
50842.68,31,18.92,723.0,30900,60,1.6453941747572816,4236.89,801.6195880000001,3435.2704120000003,0.0,0.0,1.0
65573.91,26,19.3,650.0,49700,60,1.3193945674044267,5464.4925,1054.6470525,4409.8454475,1.0,0.0,0.0
65386.77,31,43.01,656.0,30900,36,2.116076699029126,5448.8975,2343.57081475,3105.32668525,0.0,1.0,0.0
139329.16,2,33.65,608.0,9900,36,14.073652525252525,11610.763333333334,3907.0218616666666,7703.741471666668,1.0,0.0,0.0
47810.17,20,16.42,646.0,19200,60,2.4901130208333333,3984.1808333333333,654.2024928333334,3329.9783405,0.0,0.0,1.0
153751.5,4,24.1,642.0,23800,36,6.460147058823529,12812.625,3087.842625,9724.782374999999,1.0,0.0,0.0
69510.0,36,4.76,762.0,2800,36,24.825,5792.5,275.72299999999996,5516.777,0.0,0.0,1.0
41986.59,24,24.96,662.0,45500,36,0.9227821978021977,3498.8824999999997,873.321072,2625.561428,0.0,1.0,0.0
62375.15,30,21.56,754.0,30300,36,2.058585808580858,5197.929166666667,1120.6735283333333,4077.2556383333335,0.0,0.0,1.0
61688.08,22,20.88,625.0,4900,36,12.589404081632653,5140.673333333333,1073.372592,4067.3007413333335,0.0,1.0,0.0
26928.43,40,22.63,748.0,15700,36,1.7151866242038216,2244.0358333333334,507.82530908333337,1736.21052425,0.0,1.0,0.0
76717.32,3,18.7,642.0,39200,60,1.9570744897959185,6393.110000000001,1195.5115700000001,5197.59843,0.0,0.0,1.0
91784.71,26,15.73,704.0,7500,36,12.237961333333335,7648.725833333334,1203.1445735833333,6445.581259750001,1.0,0.0,0.0
28238.13,16,8.2,644.0,43700,36,0.6461814645308924,2353.1775000000002,192.960555,2160.216945,0.0,0.0,1.0
64797.79,36,30.06,605.0,28900,60,2.242138062283737,5399.815833333333,1623.1846394999998,3776.6311938333333,1.0,0.0,0.0
74625.49,11,23.93,615.0,28400,36,2.6276580985915494,6218.7908333333335,1488.1566464166667,4730.634186916666,1.0,0.0,0.0
86309.08,22,16.06,795.0,6100,36,14.14902950819672,7192.423333333333,1155.1031873333332,6037.320146,0.0,0.0,1.0
38645.7,29,2.12,709.0,28100,36,1.3752918149466191,3220.475,68.27407,3152.20093,0.0,0.0,1.0
41423.97,7,26.22,667.0,29600,36,1.399458445945946,3451.9975,905.1137444999999,2546.8837555,0.0,0.0,1.0
75754.64,33,22.44,698.0,5200,36,14.5682,6312.886666666666,1416.611768,4896.274898666667,1.0,0.0,0.0
44942.99,2,29.12,565.0,8300,60,5.414818072289156,3745.2491666666665,1090.6165573333333,2654.632609333333,1.0,0.0,0.0
150105.23,32,13.39,700.0,19300,60,7.777473056994819,12508.769166666667,1674.9241914166669,10833.84497525,0.0,0.0,1.0
51487.83,21,15.14,595.0,26900,36,1.9140457249070633,4290.6525,649.6047885,3641.0477115000003,1.0,0.0,0.0
53022.38,26,28.38,651.0,40200,60,1.3189646766169154,4418.531666666667,1253.979287,3164.5523796666666,1.0,0.0,0.0
74296.25,38,25.19,682.0,11600,36,6.404849137931034,6191.354166666667,1559.6021145833336,4631.752052083333,0.0,0.0,1.0
47304.85,30,33.62,628.0,31100,60,1.521056270096463,3942.070833333333,1325.3242141666667,2616.7466191666663,0.0,0.0,1.0
43260.65,21,12.03,787.0,1400,36,30.900464285714285,3605.054166666667,433.68801625,3171.3661504166666,1.0,0.0,0.0
135391.85,7,24.49,783.0,19600,60,6.907747448979592,11282.654166666667,2763.1220054166665,8519.532161250001,0.0,0.0,1.0
52160.46,25,0.0,669.0,8100,36,6.439562962962963,4346.705,0.0,4346.705,0.0,0.0,1.0
60249.51,11,18.48,690.0,8300,36,7.258977108433736,5020.7925000000005,927.8424540000001,4092.9500460000004,0.0,0.0,1.0
99892.99,33,32.61,766.0,2600,36,38.42038076923077,8324.415833333334,2714.5920032500003,5609.8238300833345,0.0,0.0,1.0
164745.12,22,15.84,736.0,40300,60,4.087968238213399,13728.76,2174.6355839999997,11554.124416,0.0,0.0,1.0
21862.96,14,22.65,753.0,43200,36,0.5060870370370371,1821.9133333333332,412.66336999999993,1409.2499633333332,1.0,0.0,0.0
49389.3,5,13.9,633.0,43800,36,1.127609589041096,4115.775000000001,572.0927250000001,3543.6822750000006,0.0,0.0,1.0
39324.93,38,27.59,656.0,37100,36,1.0599711590296497,3277.0775,904.1456822499999,2372.93181775,0.0,0.0,1.0
92464.31,1,21.97,575.0,35200,60,2.6268269886363638,7705.359166666666,1692.8674089166664,6012.49175775,0.0,0.0,1.0
72332.09,38,17.78,701.0,25800,60,2.8035693798449612,6027.674166666667,1071.7204668333334,4955.953699833333,1.0,0.0,0.0
57732.25,3,25.17,675.0,9400,60,6.141728723404255,4811.020833333333,1210.93394375,3600.086889583333,1.0,0.0,0.0
108009.13,32,17.7,715.0,45500,60,2.373827032967033,9000.760833333334,1593.1346675,7407.626165833333,1.0,0.0,0.0
68976.87,34,1.57,652.0,25400,60,2.715624803149606,5748.072499999999,90.24473825,5657.827761749999,0.0,0.0,1.0
69655.56,21,0.0,723.0,40400,36,1.7241475247524751,5804.63,0.0,5804.63,0.0,0.0,1.0
54017.87,7,37.22,654.0,8200,36,6.58754512195122,4501.489166666667,1675.4542678333335,2826.0348988333335,0.0,1.0,0.0
82796.43,6,1.87,592.0,18100,36,4.574388397790055,6899.702499999999,129.02443675,6770.6780632499995,1.0,0.0,0.0
25263.46,27,24.41,738.0,13000,36,1.9433430769230768,2105.2883333333334,513.9008821666667,1591.3874511666668,1.0,0.0,0.0
147827.93,38,26.56,728.0,1000,36,147.82792999999998,12318.994166666665,3271.9248506666663,9047.069316,0.0,0.0,1.0
99068.49,40,21.78,684.0,34200,60,2.8967394736842107,8255.7075,1798.0930935000004,6457.6144065,1.0,0.0,0.0
141644.77,11,30.62,671.0,33700,36,4.203108902077151,11803.730833333333,3614.3023811666667,8189.428452166667,0.0,0.0,1.0
39692.49,19,14.34,725.0,14600,36,2.7186636986301367,3307.7075,474.32525549999997,2833.3822445,0.0,0.0,1.0
20522.65,3,28.68,670.0,25900,36,0.792380308880309,1710.2208333333335,490.49133500000005,1219.7294983333336,0.0,0.0,1.0
67713.56,36,26.51,644.0,3000,36,22.571186666666666,5642.796666666666,1495.905396333333,4146.8912703333335,1.0,0.0,0.0
52863.27,30,4.13,615.0,21200,36,2.493550471698113,4405.2725,181.93775424999998,4223.33474575,0.0,0.0,1.0
90207.68,20,10.03,671.0,8800,36,10.250872727272727,7517.306666666666,753.9858586666667,6763.3208079999995,0.0,0.0,1.0
60761.72,14,22.09,782.0,24900,36,2.440229718875502,5063.4766666666665,1118.5219956666665,3944.954671,0.0,0.0,1.0
44039.33,7,21.81,596.0,33500,60,1.3146068656716419,3669.9441666666667,800.41482275,2869.5293439166667,0.0,0.0,1.0
36523.25,37,31.81,649.0,41700,36,0.8758573141486811,3043.6041666666665,968.1704854166666,2075.43368125,0.0,0.0,1.0
30360.95,10,1.67,674.0,43200,36,0.7027997685185186,2530.079166666667,42.25232208333333,2487.8268445833337,1.0,0.0,0.0
37809.2,19,11.38,678.0,20400,36,1.853392156862745,3150.7666666666664,358.5572466666667,2792.2094199999997,0.0,0.0,1.0
27120.59,5,29.13,701.0,33000,36,0.8218360606060606,2260.0491666666667,658.35232225,1601.6968444166666,1.0,0.0,0.0
73604.82,35,21.25,732.0,32500,36,2.2647636923076924,6133.735000000001,1303.4186875,4830.316312500001,1.0,0.0,0.0
23627.55,16,29.38,642.0,30300,36,0.7797871287128713,1968.9624999999999,578.4811824999999,1390.4813175,1.0,0.0,0.0
86185.68,27,29.21,705.0,32000,60,2.6933024999999997,7182.139999999999,2097.9030940000002,5084.236905999999,1.0,0.0,0.0
60066.71,33,38.47,649.0,16300,36,3.685074233128834,5005.559166666667,1925.6386114166667,3079.9205552500002,0.0,0.0,1.0
46058.55,5,30.11,749.0,13900,36,3.313564748201439,3838.2125,1155.68578375,2682.5267162500004,0.0,1.0,0.0
22861.65,6,25.85,674.0,6500,60,3.5171769230769234,1905.1375,492.47804375000004,1412.65945625,0.0,0.0,1.0
135429.39,9,10.39,732.0,4800,36,28.21445625,11285.782500000001,1172.5928017500003,10113.18969825,0.0,0.0,1.0
48945.47,15,33.48,627.0,29200,36,1.6762147260273974,4078.789166666667,1365.5786130000001,2713.210553666667,0.0,0.0,1.0
67973.19,40,21.69,626.0,21100,36,3.221478199052133,5664.4325,1228.61540925,4435.81709075,1.0,0.0,0.0
78296.24,32,17.9,665.0,2700,36,28.99860740740741,6524.686666666667,1167.9189133333334,5356.7677533333335,0.0,0.0,1.0
69407.89,8,33.75,672.0,24900,36,2.7874654618473897,5783.990833333333,1952.09690625,3831.8939270833334,1.0,0.0,0.0
128845.52,0,16.57,582.0,15000,36,8.589701333333334,10737.126666666667,1779.1418886666668,8957.984778,1.0,0.0,0.0
85348.82,38,2.51,709.0,40100,60,2.128399501246883,7112.401666666668,178.52128183333335,6933.880384833335,1.0,0.0,0.0
108046.88,38,7.37,715.0,46700,60,2.313637687366167,9003.906666666668,663.5879213333334,8340.318745333334,1.0,0.0,0.0
46661.89,19,22.73,660.0,21300,60,2.1906990610328636,3888.4908333333333,883.8539664166667,3004.636866916667,1.0,0.0,0.0
37506.92,37,12.22,545.0,31800,36,1.179462893081761,3125.5766666666664,381.9454686666666,2743.6311979999996,0.0,0.0,1.0
39643.96,36,8.95,666.0,14700,36,2.6968680272108845,3303.6633333333334,295.6778683333333,3007.985465,1.0,0.0,0.0
135746.06,25,20.79,685.0,4300,60,31.568851162790697,11312.171666666667,2351.8004895,8960.371177166668,1.0,0.0,0.0
101657.47,10,31.26,661.0,24200,60,4.200721900826446,8471.455833333333,2648.1770935,5823.278739833333,1.0,0.0,0.0
120668.13,24,14.43,746.0,14600,60,8.264940410958905,10055.6775,1451.0342632499999,8604.64323675,0.0,0.0,1.0
31563.99,40,20.47,675.0,15100,60,2.090330463576159,2630.3325,538.42906275,2091.90343725,0.0,1.0,0.0
43767.26,39,17.74,627.0,32400,36,1.3508413580246914,3647.271666666667,647.0259936666666,3000.2456730000004,1.0,0.0,0.0
37784.84,13,22.3,739.0,12100,36,3.1227140495867767,3148.736666666666,702.1682766666665,2446.5683899999995,1.0,0.0,0.0
20653.35,15,11.72,524.0,35900,36,0.5753022284122562,1721.1125,201.71438500000002,1519.398115,1.0,0.0,0.0
78966.96,15,22.21,614.0,14500,36,5.4459972413793105,6580.580000000001,1461.5468180000003,5119.033182000001,1.0,0.0,0.0
54349.75,19,4.27,671.0,17000,60,3.1970441176470588,4529.145833333333,193.3945270833333,4335.75130625,1.0,0.0,0.0
130836.89,15,26.25,657.0,21100,36,6.200800473933649,10903.074166666667,2862.05696875,8041.017197916667,0.0,0.0,1.0
110637.58,27,28.15,650.0,24800,36,4.461192741935484,9219.798333333334,2595.3732308333333,6624.425102500001,1.0,0.0,0.0
41142.42,5,25.04,708.0,25000,60,1.6456967999999998,3428.535,858.505164,2570.0298359999997,0.0,0.0,1.0
54888.72,17,11.71,641.0,4800,36,11.43515,4574.06,535.6224260000001,4038.4375740000005,1.0,0.0,0.0
72976.99,34,16.8,718.0,43700,36,1.6699540045766592,6081.4158333333335,1021.6778600000001,5059.737973333334,1.0,0.0,0.0
36712.5,0,6.89,758.0,42500,60,0.8638235294117647,3059.375,210.7909375,2848.5840625,1.0,0.0,0.0
114519.14,6,35.99,672.0,14500,36,7.897871724137931,9543.261666666667,3434.6198738333337,6108.641792833334,1.0,0.0,0.0
35152.22,15,10.13,670.0,25900,36,1.3572285714285715,2929.351666666667,296.74332383333336,2632.6083428333336,1.0,0.0,0.0
143333.52,0,21.64,710.0,2700,60,53.08648888888889,11944.46,2584.781144,9359.678855999999,0.0,0.0,1.0
35140.12,9,16.07,680.0,32300,60,1.087929411764706,2928.3433333333337,470.58477366666676,2457.7585596666668,0.0,0.0,1.0
72853.66,33,14.94,674.0,15900,60,4.581991194968554,6071.138333333333,907.0280670000001,5164.110266333333,1.0,0.0,0.0
74588.6,4,32.1,704.0,41200,36,1.8104029126213594,6215.716666666667,1995.2450500000002,4220.471616666667,0.0,0.0,1.0
106888.02,27,17.45,699.0,5800,60,18.428968965517242,8907.335000000001,1554.3299575,7353.005042500001,1.0,0.0,0.0
26590.49,6,21.42,619.0,27300,36,0.9740106227106228,2215.874166666667,474.6402465000001,1741.2339201666668,1.0,0.0,0.0
100056.78,23,17.16,740.0,16800,36,5.955760714285714,8338.065,1430.811954,6907.253046000001,0.0,0.0,1.0
113428.54,9,20.04,604.0,13000,60,8.725272307692308,9452.378333333332,1894.2566179999997,7558.121715333333,0.0,1.0,0.0
69520.47,32,13.36,724.0,33500,36,2.075237910447761,5793.3725,773.9945660000001,5019.377934,0.0,0.0,1.0
54641.65,12,26.27,666.0,10800,60,5.0594120370370375,4553.470833333334,1196.1967879166668,3357.274045416667,1.0,0.0,0.0
89254.82,7,16.86,685.0,39700,60,2.2482322418136023,7437.901666666668,1254.0302210000002,6183.871445666668,0.0,1.0,0.0
73353.61,36,0.62,706.0,42800,60,1.7138693925233646,6112.800833333334,37.89936516666667,6074.901468166667,1.0,0.0,0.0
72472.88,24,6.48,623.0,32100,36,2.2577221183800624,6039.406666666667,391.3535520000001,5648.053114666666,0.0,0.0,1.0
31016.65,35,30.64,574.0,19200,36,1.6154505208333334,2584.7208333333333,791.9584633333334,1792.76237,0.0,0.0,1.0
34445.98,40,3.94,716.0,23900,60,1.4412543933054394,2870.4983333333334,113.09763433333333,2757.4006990000003,1.0,0.0,0.0
64354.57,3,23.31,694.0,38500,36,1.6715472727272727,5362.880833333334,1250.08752225,4112.793311083334,1.0,0.0,0.0
31816.83,3,32.94,635.0,49400,60,0.6440653846153847,2651.4025,873.3719834999999,1778.0305165000002,1.0,0.0,0.0
110094.83,5,32.08,759.0,20600,36,5.344409223300971,9174.569166666666,2943.2017886666663,6231.367378,0.0,0.0,1.0
45428.21,1,24.81,721.0,40000,60,1.13570525,3785.6841666666664,939.2282417499999,2846.4559249166664,0.0,0.0,1.0
51931.83,35,14.16,663.0,2400,36,21.6382625,4327.6525,612.795594,3714.856906,1.0,0.0,0.0
27463.32,2,30.92,651.0,19700,36,1.394077157360406,2288.61,707.6382120000001,1580.971788,1.0,0.0,0.0
91876.39,40,15.19,789.0,33600,36,2.734416369047619,7656.365833333333,1163.0019700833334,6493.36386325,0.0,0.0,1.0
58732.34,39,24.51,687.0,29600,60,1.9842006756756756,4894.361666666667,1199.6080445,3694.753622166667,0.0,0.0,1.0
26978.25,12,27.76,551.0,43500,36,0.6201896551724138,2248.1875,624.09685,1624.09065,0.0,0.0,1.0
66237.33,30,25.46,660.0,6900,60,9.59961304347826,5519.7775,1405.3353515,4114.4421485,0.0,0.0,1.0
70515.32,6,23.55,702.0,35000,60,2.0147234285714286,5876.276666666668,1383.8631550000002,4492.413511666668,0.0,0.0,1.0
58114.64,15,21.46,721.0,7800,36,7.450594871794872,4842.886666666666,1039.2834786666667,3803.6031879999996,1.0,0.0,0.0
78612.91,3,13.27,693.0,29000,36,2.7107900000000003,6551.075833333333,869.3277630833333,5681.74807025,0.0,0.0,1.0
